Frame,X_avg,Y_avg,Z_avg
30456.0,1180.0342880392043,7039.428745663339,1593.2365616233276
30457.0,1185.899431966585,7011.635773250319,1564.2907527120096
30458.0,1154.8621989961648,6993.7017873388695,1531.1257406865745
30459.0,1150.8223150127421,6971.982074649091,1496.521320882988
30460.0,1139.2150352851393,6943.797805011292,1468.4639011027598
30461.0,1109.691864061494,6894.709028101493,1427.140809194381
30462.0,1108.3548656305923,6858.633330955762,1381.586163196576
30463.0,1103.589860208216,6832.238855448352,1338.150997703316
30464.0,1092.5648268066077,6785.306393726171,1289.96310270493
30465.0,1088.6969867452046,6762.891378062995,1227.8863613734954
30466.0,1086.618445018853,6746.605723914568,1162.3374084587988
30467.0,1088.1184999626037,6742.578792795645,1089.844032377578
30468.0,1084.598932155703,6697.59371509153,1030.5230014405488
30469.0,1094.6680252768404,6693.79410990923,970.2662433761737
30470.0,1083.8864504582236,6691.3159867390905,893.9766215203184
30471.0,1067.8922086546684,6689.168234071991,813.678783716593
30472.0,1099.1393606671922,6671.24250002583,812.0901317864058
30473.0,1109.83382075886,6659.9459866381185,777.0379497509326
30474.0,1126.6642908248948,6646.129933188243,753.7678933784258
30475.0,1149.6307708652969,6629.794339676203,742.2799626688853
30476.0,1178.7332608800655,6610.939206102002,742.5741576223112
30477.0,1213.9717608692013,6589.564532465636,754.6504782387034
30478.0,1255.3462708327042,6565.670318767106,778.5089245180619
30479.0,1302.8567907705742,6539.256565006413,814.1494964603868
30480.0,1356.503320682811,6510.323271183558,861.572194065678
30481.0,1416.2858605694148,6478.8704372985385,920.7770173339355
30482.0,1482.204410430386,6444.898063351356,991.7639662651594
30483.0,1554.2589702657237,6408.406149342009,1074.5330408593495
30484.0,1632.4495400754286,6369.394695270499,1169.0842411165063
30487.0,1087.2682614726039,6606.046934111854,57.81270629926678
30488.0,1128.5066232120246,6575.681829653872,91.0456606740474
30514.0,1325.3239262663524,6349.126196884067,69.17826822191186
30515.0,1316.8179087009987,6349.723343974595,43.90981621617923
30516.0,1299.5064199424369,6340.554623813143,46.837039250775184
30517.0,1270.92865233156,6346.261490637247,50.4906612586055
30518.0,1270.92865233156,6346.261490637247,50.4906612586055
30519.0,1270.92865233156,6346.261490637247,50.4906612586055
30520.0,1314.2866522379586,6360.684214172995,64.13823688135977
30521.0,1310.1831456047005,6358.264651757989,55.43838723498516
30522.0,1310.1831456047005,6358.264651757989,55.43838723498516
30523.0,1310.1831456047005,6358.264651757989,55.43838723498516
30524.0,1347.0580304849848,6336.525006495428,68.97344133043039
30525.0,1340.7810241438226,6349.368136740929,65.37426678493851
30526.0,1323.716044997299,6370.856960863445,57.491535079212355
30527.0,1285.0751202400518,6409.637172739993,41.04168905301765
30528.0,1224.8582498720816,6465.708772370571,16.02472870635438
30529.0,1143.065433893388,6539.07175975518,1.0
30530.0,1039.6966723039714,6629.72613489382,1.0
30531.0,914.7519651038313,6737.671897786491,1.0
30532.0,768.231312292968,6862.909048433193,1.0
30533.0,600.1347138713816,7005.437586833926,1.0
30534.0,410.46216983907186,7165.257512988689,1.0
30535.0,199.21368019603892,7342.368826897484,1.0
30536.0,-33.61075505771737,7536.771528560309,1.0
30537.0,-288.0111359221967,7748.4656179771655,1.0
30538.0,-563.9874623973994,7977.451095148052,1.0
30922.0,2807.5143792613567,5011.08420221609,1485.879379247948
30923.0,2828.8355871862414,5166.571265578393,1544.7610365312037
30924.0,2883.257094146651,5318.077017996174,1593.9644742141102
30925.0,2945.953675865942,5468.587442677825,1640.7483569969295
30926.0,3028.414538916517,5664.59017195071,1634.178419986905
30927.0,2915.5709198649593,5804.164964640182,1657.130673624277
30928.0,3083.0024704750444,5973.967031969833,1666.897095214644
30929.0,3082.722317002535,6096.607675435934,1684.691530328296
30930.0,3106.719683935198,6215.251833243541,1704.394321955347
30931.0,3169.837177890509,6382.94218496173,1680.08901605093
30932.0,3176.3074495047795,6492.190877014254,1696.8949151075983
30933.0,3095.6965349149978,6579.13491330456,1711.06563986096
30934.0,3238.4191751023995,6763.918481485695,1665.292511308658
30935.0,3130.358397491051,6838.869568537086,1690.2778185829904
30936.0,3125.219935813185,6945.3992463396135,1675.824403532241
30937.0,3157.364757092147,7055.535057028337,1654.4850063451006
30938.0,3158.734545920514,7169.776350697619,1639.1591797415472
30939.0,3181.5832273002507,7276.4567225345345,1613.998110850933
30940.0,3224.8329255148205,7393.663881285421,1580.0586971658342
30941.0,3226.834601827121,7476.039320000445,1560.2788741137426
30942.0,3236.941466083189,7574.926063336885,1526.8188295995435
30943.0,3261.697164632895,7673.972793433013,1487.136587540901
30944.0,3282.137081902707,7762.193498421571,1434.9294551295795
30945.0,3282.348474621409,7854.959545579244,1393.8424148449778
30946.0,3324.8515150146654,7944.121659500976,1364.1194501805262
30947.0,3328.501223931053,8037.572825822273,1307.4892150741837
30948.0,3351.1363953111595,8114.54939301088,1258.722604146023
30949.0,3354.1177400055954,8199.683704490675,1202.9489446534058
30950.0,3391.4687660949035,8276.317373346772,1146.044287690295
30951.0,3437.4122125329295,8350.825881546943,1088.856881359561
30952.0,3500.540499668392,8421.084068435266,1031.1039762935802
30953.0,3580.8536275012902,8487.09193401174,972.7855724923527
30954.0,3678.351596031625,8548.849478276365,913.9016699558786
30955.0,3793.0344052593955,8606.356701229139,854.4522686841576
30956.0,3571.664379251319,7791.072113089607,1578.6377033631456
30957.0,3607.511955796383,7506.0012966022205,1879.6196785821571
30958.0,3686.0322933926873,7239.413112844236,2119.038749007546
30959.0,3758.3873129340614,6993.712390698677,2304.3134034683217
30960.0,3860.815299828922,6782.04012557588,2578.64088052902
30961.0,3961.6909717798917,6549.560509565617,2790.083631983811
30962.0,4043.6446996050436,6330.985364815147,2929.8520931221287
30963.0,4120.867941398741,6115.886337879623,3051.701981681328
30964.0,4188.63021112953,5907.739546573996,3137.7147250822914
30965.0,4246.931508797409,5706.544990898265,3187.8903233250176
30966.0,4295.77183440238,5512.302670852429,3202.2287764095076
30967.0,4335.1511879444415,5325.012586436489,3180.7300843357607
30968.0,4365.069569423595,5144.674737650445,3123.3942471037776
30969.0,4385.526978839838,4971.289124494297,3030.2212647135575
30970.0,4396.523416193173,4804.8557469680445,2901.2111371651013
30971.0,4398.058881483599,4645.374605071687,2736.363864458408
30972.0,4390.133374711117,4492.845698805227,2535.679446593479
30973.0,4372.7468958757245,4347.269028168661,2299.157883570312
30974.0,4345.899444977424,4208.644593161992,2026.7991753889091
30975.0,4309.591022016214,4076.972393785218,1718.60332204927
31016.0,4689.7337204338255,944.3423666747397,3068.0183791989157
31017.0,4701.74790710613,875.9322746426755,2996.4801485923226
31018.0,4706.998074884755,834.5274345579123,2901.014942248741
31019.0,4767.940741676702,794.9269098451173,2777.3431279737106
31020.0,4842.806533221979,755.7774639753143,2646.6196617158175
31021.0,4945.518574273918,717.5301757914953,2501.7928914922004
31022.0,5076.0768648325175,680.1850452936603,2342.8628173028583
31023.0,5234.481404897778,643.7420724818094,2169.829439147792
31024.0,4829.715824113988,4003.802522490783,2410.7261355314786
31025.0,4811.5926828563515,4458.723116230573,2360.114521054654
31026.0,4812.529296045091,4874.223062893751,2292.312213831831
31027.0,4802.929384058982,5272.554537839741,2246.1157270824515
31028.0,4746.5821201899,5586.081531124038,2176.837766726612
31029.0,4732.725444090297,5908.136853496539,2145.210062720651
31030.0,4759.987071676355,6226.428802860336,2096.1477083100235
31031.0,4735.341592783947,6429.503836180229,2046.034141381341
31032.0,4697.719337271922,6603.774640489146,1995.6577713231447
31033.0,4743.222177873923,6954.494672022199,1958.6557246950717
31034.0,4732.100754966317,7198.010301668125,1910.9508215068477
31035.0,4736.73719468759,7421.079156395471,1861.5778481480932
31036.0,4724.442843401441,7607.2544244472665,1804.12375757511
31037.0,4736.560271461819,7790.261917334346,1754.9182552295144
31038.0,4752.75210455049,8008.4197186390475,1691.1468831113184
31039.0,4740.57449015949,8169.078825548486,1650.8856888343275
31040.0,4749.158965314039,8347.133843445445,1591.2550188453602
31041.0,4741.094981057871,8501.890417463292,1537.495026786685
31042.0,4745.718559538997,8659.856622298928,1453.2129284495977
31043.0,4738.538705808779,8806.160730972384,1396.3154341561421
31044.0,4757.621786179358,8962.698845292138,1338.1796093071118
31045.0,4728.852594387711,9101.720346755686,1274.5949672527695
31046.0,4729.363724924757,9233.716322296443,1218.4575612160236
31047.0,4747.845031027763,9360.031550708618,1142.1602964250587
31048.0,4750.897724720197,9485.01530649223,1056.3231760320402
31049.0,4750.093265309989,9609.666194118703,968.1010917385083
31050.0,4741.574499694494,9733.651345430893,875.1090796439496
31051.0,4725.341427873714,9856.970760428803,777.347139748364
31052.0,4701.394049847647,9979.624439112431,674.8152720517517
31053.0,4669.732365616294,10101.612381481778,567.5134765541125
31054.0,4630.3563751796555,10222.934587536844,455.44175325544643
31055.0,4583.266078537731,10343.591057277628,338.6001021557536
31056.0,4933.4454649301415,9033.440121276177,1267.155954086834
31057.0,4943.574446868884,8906.601601032477,1346.9517315922071
31058.0,4954.5445268378935,8757.8018228387,1430.0214255272606
31059.0,4964.680835139239,8608.361228291611,1518.2819028259787
31060.0,4980.828129736983,8462.696494368094,1571.9751172329836
31061.0,5005.347365617414,8324.465700119881,1614.667480654995
31062.0,5045.7976596778835,8188.899217892111,1650.832297104492
31063.0,5056.503130234695,8062.217804833097,1667.9354819630694
31064.0,5088.281012771839,7920.196070767854,1705.9196147898983
31065.0,5116.689121993959,7805.9724359488555,1737.8196925979532
31066.0,5150.8210392526225,7678.499647230303,1752.618742333565
31067.0,5171.758568510425,7567.37656151831,1780.6469571759594
31068.0,5179.774254120873,7466.327959702153,1786.3517189191916
31069.0,5203.0189175555115,7346.272051852595,1807.234605767436
31070.0,5233.271412287396,7236.438520163833,1810.9195707842932
31071.0,5239.680906738779,7138.954833596428,1805.4290395065366
31072.0,5250.779805112118,7037.327885497931,1802.3721083122953
31073.0,5269.752721408784,6936.436818632892,1795.8887326858926
31074.0,5290.685509940755,6852.019806521139,1779.3644484613492
31075.0,5293.197104483193,6744.854241845351,1753.895772311685
31076.0,5302.906600079363,6643.882260945521,1740.5581696945144
31077.0,5325.456053103894,6571.192974719736,1717.872882944092
31078.0,5320.352720785523,6483.532166804788,1701.5406573613611
31079.0,5364.941305743713,6393.725193884009,1672.32343936418
31080.0,5387.297700091191,6307.177734563754,1639.2404305198272
31081.0,5400.85322485914,6221.497242653321,1605.6956475347456
31082.0,5408.964879003232,6122.879252500035,1551.9827261866662
31083.0,5415.71556549136,6021.026887786036,1493.2277702478375
31084.0,5419.74431666756,5912.70577395061,1424.3887451275098
31085.0,5421.051132531831,5797.915910993757,1345.4656508256833
31086.0,5474.891890472016,5803.735348366688,1374.7899231651286
31087.0,5478.21214331096,5726.459689486489,1310.9754870673003
31088.0,5504.880388674704,5654.675430823574,1259.8303063356136
31089.0,5537.385632169648,5584.26402221498,1211.8524394454623
31090.0,5581.564871926992,5516.598313715029,1170.209200238382
31091.0,5637.418107946736,5451.6783053237195,1134.9005887143724
31092.0,5704.945340228881,5389.503997041053,1105.9266048734337
31093.0,5784.146568773425,5330.075388867028,1083.2872487155657
31094.0,5875.02179358037,5273.392480801645,1066.9825202407687
31095.0,5977.571014649715,5219.455272844905,1057.0124194490425
31096.0,6091.79423198146,5168.263764996807,1053.3769463403871
31097.0,6217.691445575605,5119.817957257352,1056.0761009148025
31098.0,6355.2626554321505,5074.117849626538,1065.1098831722888
31099.0,6504.507861551096,5031.163442104367,1080.478293112846
31100.0,6665.427063932441,4990.954734690838,1102.181330736474
31101.0,6838.020262576187,4953.491727385952,1130.2189960431726
31106.0,5294.503849457642,6393.346166087706,1718.8007404374937
31107.0,5221.884492619507,6616.297594291805,1919.668830424148
31108.0,5187.699464929267,6825.957652262381,2092.9062108197986
31109.0,5135.5392112412965,7009.718537711075,2265.651248184228
31110.0,5120.490793296823,7199.39955244373,2432.909039941979
31111.0,5059.849908706993,7374.439352616294,2563.954855586148
31112.0,5031.720722397329,7553.726536155452,2711.2621151042495
31113.0,4998.805432092295,7722.434817045027,2819.3131211952127
31114.0,4965.078879122106,7879.107748437462,2936.9183086324806
31115.0,4951.644837466469,8037.322927792833,3060.2657284871507
31116.0,4858.410753710708,8131.771262128748,3157.684848786449
31117.0,4843.923660865827,8261.765288998107,3250.8662015534246
31118.0,4806.354446120795,8429.41914961314,3309.0667801272607
31119.0,4822.653490503118,8513.413109599765,3346.846288039641
31120.0,4760.324371005648,8653.794832330821,3429.3628483652533
31121.0,4678.33821053823,8808.273495747984,3523.0636717941734
31122.0,4557.037968130915,8990.946040537363,3639.13302142971
31123.0,4396.423643783704,9201.812466698957,3777.570897271862
31124.0,4196.495237496597,9440.872774232766,3938.3772993206308
31125.0,3957.2527492695936,9708.126963138791,4121.552227576015
31126.0,3678.6961791026933,10003.575033417032,4327.095682038016
31127.0,3360.8255269958972,10327.216985067487,4555.007662706632
31128.0,3003.6407929492043,10679.052818090158,4805.288169581865
31129.0,2607.1419769626154,11059.082532485045,5077.937202663713
31130.0,2171.3290790361298,11467.306128252147,5372.954761952177
31131.0,1696.2020991697482,11903.723605391464,5690.340847447258
31132.0,1181.7610373634698,12368.334963902997,6030.095459148955
31133.0,628.0058936172954,12861.140203786745,6392.218597057267
31159.0,3476.49957917732,10040.258742854025,2660.745870090141
31160.0,3241.2365846886905,9488.17839155719,2597.7247898429614
31161.0,3091.5938693518465,9029.482062832725,2512.365286878416
31162.0,2951.2931554932775,8625.005128520972,2426.06380949422
31163.0,2810.5524035671237,8241.645288908698,2352.7846482138652
31164.0,2666.833240379527,7891.436278591038,2288.4339632745573
31165.0,2558.2855696644356,7578.772507641686,2215.1027699225847
31166.0,2495.9087187297923,7314.608991874209,2145.6704668448306
31167.0,2379.743817029833,7061.581241738718,2079.7349454996547
31168.0,2338.857584869148,6783.933544869005,2041.703079371432
31169.0,2206.5750994607142,6576.130431085844,1937.1067596081434
31170.0,2118.515189437717,6347.717150312911,1870.9106464589095
31171.0,2019.4088700390373,6154.96999941469,1816.6557660850815
31172.0,1921.9897384271887,5991.52306642506,1759.87485941698
31173.0,1855.3823728253228,5803.816218917331,1692.755161764028
31174.0,1789.1384745708654,5623.830561974238,1628.9997989731276
31175.0,1722.49072312941,5448.700609825942,1563.979216775169
31176.0,1653.7016590480962,5284.857940855961,1486.8400761176024
31177.0,1595.988566388649,5137.285845336613,1420.432573022905
31178.0,1544.6056571188583,5012.032421560744,1358.4616583592026
31179.0,1520.5714864273925,4836.3477125718655,1284.0420542201452
31180.0,1478.1207409636854,4695.585987127745,1211.2771795777164
31181.0,1413.5359226071048,4564.539192527319,1138.6771366805087
31182.0,1343.4175860273058,4435.921130637816,1066.1183017196063
31183.0,1262.23221300107,4312.16053417016,993.6418826313145
31184.0,1272.8385876912057,4236.065848747833,931.9991240999661
31185.0,1228.1501893923162,4129.2691941555795,863.5698747444137
31186.0,1187.8832177729134,4027.8614595651416,796.0674683981177
31187.0,1152.0376728329977,3931.84264497652,729.4919050610787
31188.0,1120.6135545725688,3841.2127503897145,663.8431847332962
31189.0,1093.6108629916268,3755.9717758047254,599.1213074147705
31190.0,1071.0295980901717,3676.119721221552,535.3262731055016
31191.0,1052.8697598682036,3601.656586640195,472.4580818054893
31192.0,1039.1313483257222,3532.582372060654,410.5167335147337
31193.0,1013.4006214179623,4619.88712706669,1208.418532053906
31194.0,1067.9497847111302,4749.583915499915,1324.051955728993
31195.0,1055.1912562662383,4921.004893832478,1430.1774178597016
31196.0,1031.515499081724,5076.320509723458,1523.5031149018105
31197.0,1002.6632630768247,5224.281143282212,1577.8727890661191
31198.0,975.4972686356108,5362.067644331365,1648.1982636788325
31199.0,948.7528345853183,5497.310612253118,1722.5126884036472
31200.0,950.1828386609903,5653.630209058607,1769.2417133168956
31201.0,933.5280016731094,5762.8664851378135,1822.5653819825857
31202.0,937.7230729018386,5900.443369694084,1863.7936895057876
31203.0,947.1306211847202,6045.105406369621,1901.9981567433674
31204.0,932.0882046514068,6142.113701425664,1952.0539202150044
31205.0,928.1020196338668,6260.158580843041,1996.6676702081804
31206.0,918.7557327301121,6378.333745021043,2009.4174169936214
31207.0,892.101565485114,6486.503534371287,2030.8069300545467
31208.0,919.3226518476363,6574.491165624051,2049.5465838465557
31209.0,943.1942604714093,6680.874695074298,2051.938040773475
31210.0,919.1369634518609,6781.357514987038,2060.3528099450336
31211.0,878.3716323827981,6875.27201833322,2078.151188129467
31212.0,867.3265479169258,6967.878381695886,2066.6763462796785
31213.0,902.3076258539868,7089.104865396627,2061.6967671255934
31214.0,892.7213458911733,7184.708410012918,2057.040556208849
31215.0,909.2621148642002,7255.454885314586,2039.3270134995164
31216.0,859.9226152104226,7326.256291885266,2062.315809090328
31217.0,825.1294571916087,7407.550915425024,2038.8979491957416
31218.0,866.499584230652,7509.768910856978,2032.304767917256
31219.0,838.4511117487922,7592.696534347566,2003.6440520557287
31220.0,813.8312705287473,7662.63994234148,1972.6640380833483
31221.0,839.1340129109556,7727.683546004701,1943.45555084316
31222.0,811.2630586969697,7814.934528309223,1914.182853274025
31223.0,770.0986803339352,7907.73735527407,1884.8941031226536
31224.0,702.3474536728037,8011.643871559568,1855.573247806809
31225.0,608.0093787135751,8126.654077165715,1826.220287326491
31226.0,487.0844554562493,8252.767972092512,1796.8352216816997
31227.0,339.5726839008265,8389.98555633996,1767.4180508724353
31228.0,165.47406404730657,8538.306829908057,1737.9687748986976
31229.0,-35.21140410431042,8697.731792796805,1708.4873937604866
31230.0,-262.48372055402456,8868.260445006203,1678.9739074578024
31231.0,-516.3428853018358,9049.892786536251,1649.428315990645
31232.0,-796.788898347744,9242.628817386949,1619.8506193590142
31233.0,-1103.8217596917495,9446.468537558298,1590.2408175629103
31234.0,-1437.441469333852,9661.411947050296,1560.598910602333
31235.0,-1797.6480272740516,9887.459045862945,1530.9248984772826
31243.0,777.9065325116975,7342.626638284534,2260.994152130072
31244.0,782.4125744987304,7092.574054835629,2447.761466507735
31245.0,781.7510504391093,6875.017404204132,2620.5116764412755
31246.0,773.762125058458,6659.609826069444,2770.555814737305
31247.0,755.7911643871735,6477.411747024211,2907.722599082423
31248.0,735.3246948932307,6303.516042751341,3041.6700449398136
31249.0,709.8672077539713,6146.225088023198,3169.1788138217485
31250.0,679.4187029693954,6005.538882839782,3290.248905728228
31251.0,643.979180539503,5881.457427201092,3404.8803206592515
31252.0,603.548640464294,5773.98072110713,3513.0730586148197
31253.0,558.1270827437684,5683.108764557895,3614.8271195949324
31254.0,507.7145073779262,5608.841557553386,3710.1425035995894
31255.0,452.3109143667675,5551.179100093605,3799.019210628791
31256.0,391.91630371029225,5510.12139217855,3881.457240682537
31257.0,326.53067540850043,5485.668433808222,3957.4565937608277
31258.0,256.15402946139204,5477.820224982622,4027.017269863662
31259.0,180.7863658689671,5486.576765701748,4090.139268991041
31260.0,100.42768463122559,5511.938055965601,4146.822591142965
31315.0,881.3146955527254,5512.116154205588,2316.5912624270004
31316.0,921.989904251227,5839.617082671479,2301.2794174054225
31317.0,959.2764748715131,6133.645579017524,2303.1405500282517
31318.0,969.3197316814949,6408.942042488225,2296.63955184194
31319.0,1007.8199260245749,6643.8598702104355,2293.57754655849
31320.0,993.4794943722379,6879.152588838206,2265.6134800545187
31321.0,1010.216862606754,7094.2924948456775,2256.8403713675557
31322.0,1005.8632353792436,7299.44241730918,2243.065965455126
31323.0,1038.904595851367,7507.073053932319,2213.11765266487
31324.0,1029.573022183762,7702.035185784267,2202.568965296428
31325.0,1029.727961380044,7890.638863222131,2176.3788578378258
31326.0,1072.4322736053964,8059.600688193122,2135.64891921502
31327.0,1083.2472446684592,8215.11579630649,2122.058423553616
31328.0,1093.82343026063,8383.418953454027,2084.536616191063
31329.0,1093.2001457809006,8577.785195378012,2038.4865321268178
31330.0,1131.8534441274578,8713.583477473341,1985.575748082582
31331.0,1126.1788889003708,8875.362440668525,1951.7665186374518
31332.0,1192.0085459913494,8984.208710067902,1903.7877495805867
31333.0,1275.7142561618443,9079.821806018328,1852.266595620788
31334.0,1395.172072491372,9148.96855507085,1793.6606718551218
31335.0,1550.3819949799326,9191.648957225469,1727.9699782835883
31336.0,1741.344023627526,9207.863012482183,1655.1945149061874
31337.0,1968.0581584341521,9197.610720840996,1575.334281722919
31338.0,2230.524399399811,9160.892082301903,1488.3892787337834
31339.0,1715.3906607208053,9012.449437030387,1907.025680349178
31340.0,1853.1854176346678,8860.139629506806,1969.0284979470175
31341.0,1948.9166997187815,8692.83585531831,2038.717979765893
31342.0,2093.4546942104234,8543.137835164729,2098.7496872409515
31343.0,2216.029887624586,8428.161707842059,2116.556368465755
31344.0,2351.080149203308,8288.370331561888,2128.575941080556
31345.0,2481.2161120172377,8166.440258919589,2150.4651964515697
31346.0,2605.7184189569884,8045.413660196592,2160.8628759705657
31347.0,2714.1266575028985,7933.775337249905,2178.318307326847
31348.0,2828.8588217981587,7812.600015255668,2182.7765509664832
31349.0,2915.379502958302,7713.403142031092,2183.6866812749017
31350.0,3021.477246346615,7608.3075991158075,2193.9282847884924
31351.0,3123.585229335168,7504.24466787216,2189.3689439989803
31352.0,3210.8173250251216,7411.537904189993,2184.718538245575
31353.0,3306.7848354988155,7314.308645954787,2169.5801508147497
31354.0,3402.525918006649,7219.891945900576,2149.1405123415348
31355.0,3473.6868407126262,7132.6647357761985,2130.776419711109
31356.0,3550.1131077147215,7049.399589219284,2108.7819791667976
31357.0,3639.5976651483907,6965.992428506384,2078.8599118467278
31358.0,3702.7570989072633,6887.37295923137,2049.001369350997
31359.0,3774.8593767431566,6807.141140910533,2007.623879418338
31360.0,3843.541659064017,6735.060343252282,1972.8671978972582
31361.0,3926.792532034831,6656.667539927043,1936.28763170325
31362.0,4006.236406087987,6591.508896164178,1899.5831266902917
31363.0,4092.589729135683,6521.990008035488,1852.808191822434
31364.0,4141.359134636364,6458.181685321299,1817.8346677975542
31365.0,4206.562035865807,6392.048300316903,1768.6449769702772
31366.0,4252.696549263903,6319.786551085939,1714.6879526410833
31367.0,4312.811860142683,6251.613938337695,1651.0405020632086
31368.0,4377.7241422355855,6190.31327667068,1597.5970853003057
31369.0,4443.6017334152775,6128.533956501004,1542.4306031149397
31370.0,4496.155737789539,6058.706531727557,1460.3905423904282
31371.0,4556.759419053935,6000.538102715394,1397.034146913475
31372.0,4588.917847638314,5952.662107574394,1340.7964734237132
31373.0,4636.652000915825,5899.512166145515,1273.3341896803026
31374.0,4685.833205256436,5844.7549661200865,1194.6776309860793
31375.0,4730.582332663966,5789.4623956755995,1123.9040354738609
31376.0,4800.914693906004,5729.458043877409,1056.7516865475427
31377.0,4839.897095216905,5684.937636381923,979.8149440929852
31378.0,4884.494376470048,5627.757981283907,889.2473531028312
31379.0,4930.495377708752,5567.413514285258,795.272049978778
31380.0,4979.303818918578,5500.739423485345,694.4813225869266
31381.0,5030.919700099525,5427.735708884166,586.8751709272768
31382.0,5085.343021251593,5348.402370481723,472.45359499982885
31383.0,5142.573782374782,5262.739408278015,351.21659480458254
31384.0,5202.6119834690935,5170.746822273041,223.164170341538
31385.0,5265.457624534525,5072.424612466803,88.29632161069517
31386.0,5331.110705571079,4967.7727788593,1.0
31387.0,5399.571226578753,4856.791321450532,1.0
31388.0,5470.83918755755,4739.480240240499,1.0
31389.0,5544.914588507467,4615.839535229202,1.0
31390.0,5621.797429428506,4485.869206416639,1.0
31391.0,5701.487710320665,4349.5692538028115,1.0
32358.0,3316.263807628746,8564.747641643526,1413.9253150864195
32359.0,3280.740694832568,8338.57741753596,1513.8661382410464
32360.0,3247.469225304028,8116.422538775019,1546.9698528313615
32361.0,3210.684152352676,7902.82648328685,1583.007047888489
32362.0,3197.744900393937,7705.766501010874,1614.2180278990868
32363.0,3176.2166176903056,7514.8115884305935,1625.9927047721326
32364.0,3152.8422207828435,7337.389270353217,1649.2015896665596
32365.0,3154.5491484792733,7164.062960946674,1670.4885850029802
32366.0,3104.563809591256,7003.064524979254,1695.6836291549325
32367.0,3124.999826529053,6829.166232288462,1705.6149051240925
32368.0,3112.775729713938,6684.002471215768,1710.2620616986283
32369.0,3078.7121877895256,6553.21895272599,1712.5700992568638
32370.0,3090.364616959926,6394.356625701787,1704.3652878614762
32371.0,3026.1801073906263,6241.757469436587,1698.844692695663
32372.0,2963.1633040287265,6107.411013838956,1699.8809475594162
32373.0,2969.0136814001335,5961.61973410387,1676.5396518496752
32374.0,2955.446693714064,5832.258084730763,1667.9042036118867
32375.0,2937.025364763626,5707.00384294815,1662.9452172420863
32376.0,2908.8953532844494,5589.964416346528,1665.339154608262
32377.0,2871.056659276535,5481.139804925895,1675.0860157104141
32378.0,2823.509282739882,5380.530008686253,1692.1858005485424
32379.0,2791.9211862335846,5274.083288092462,1551.96137129835
32380.0,2775.2152672195357,5163.354026547578,1512.7837969704208
32381.0,2762.717012030706,5054.3211346463695,1477.8930217979305
32382.0,2745.239524247588,4940.469746225381,1430.2467354017222
32383.0,2718.2385173803245,4850.2279268397915,1391.199542674427
32384.0,2688.856630742024,4765.888499713052,1354.30212336436
32385.0,2654.7129845616514,4693.353857104013,1321.7042508887498
32386.0,2615.8075788392052,4632.623999012672,1293.405925247596
32387.0,2572.1404135746866,4583.698925439033,1269.407146440899
32388.0,2523.7114887680946,4546.578636383092,1249.7079144686584
32389.0,2470.52080441943,4521.263131844852,1234.3082293308744
32390.0,2412.568360528692,4507.752411824311,1223.208091027547
32391.0,2349.854157095882,4506.04647632147,1216.4074995586761
32392.0,3069.4263081773333,5431.010546849308,1613.103855912693
32393.0,3111.7482674470143,5503.280610153031,1640.945052093522
32394.0,3133.046071916916,5684.131393298331,1744.1845061580384
32395.0,3167.907754623272,5813.216997464481,1780.2159253492484
32396.0,3232.110154215425,5937.077644911147,1819.3448907010552
32397.0,3290.1286369509958,6057.040284055251,1836.604487863421
32398.0,3351.178842438189,6175.220770224428,1842.9976956263101
32399.0,3393.5791237189806,6303.467146170228,1856.1018794608894
32400.0,3462.4991777795885,6402.5059237739215,1873.2204847337312
32401.0,3643.6870690438086,6544.875591234599,1886.8042907287147
32402.0,3683.8151533403034,6649.668345030747,1896.1621040981784
32403.0,3620.941061469017,6729.761451720345,1893.5279168227025
32404.0,3648.744812400104,6835.093932201006,1888.764006149056
32405.0,3696.802617997336,6925.587075027962,1882.7026609079157
32406.0,3730.08400185839,7009.648885853307,1888.0998142044382
32407.0,3774.4449845297127,7105.678094565818,1873.966267707903
32408.0,3819.1605574263085,7196.541934146961,1860.9394241744042
32409.0,3853.581692572893,7284.555151442668,1833.797214755757
32410.0,3883.779900665422,7384.841097138646,1805.674030818314
32411.0,3932.897361080876,7455.495527275921,1780.4953930594468
32412.0,3975.264118768742,7556.528931692875,1750.2936100384782
32413.0,4000.4221155791943,7627.896312787753,1712.2860136616011
32414.0,4035.368324473858,7710.772293653521,1683.7094202785388
32415.0,4080.075432790537,7784.458055220639,1642.3133324696937
32416.0,4108.137706061804,7879.351382340528,1597.8643108732322
32417.0,4146.170816007581,7955.835264568765,1556.8426618534554
32418.0,4186.503013197448,8033.161542181437,1500.4221049993987
32419.0,4196.200059660791,8088.639661416035,1438.931459977865
32420.0,4218.509518523773,8167.19162157111,1391.0687662894013
32421.0,4266.3169426191735,8229.618014047202,1335.6952551600043
32422.0,4293.835619480659,8295.605709327498,1266.1572256122734
32423.0,4326.309657177467,8343.855970155155,1208.5718683759324
32424.0,4360.022535083104,8387.671872369652,1153.9746792174387
32425.0,4396.2130934064035,8422.619057357831,1105.3538262146403
32426.0,4434.881332147363,8448.69752511969,1062.7093093675367
32427.0,4476.027251305984,8465.907275655232,1026.0411286761282
32428.0,4519.650850882264,8474.248308964454,995.3492841404146
32429.0,4565.752130876207,8473.720625047357,970.633775760396
